season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RCB,1,KS Bharat,Srikar Bharat,16.0,19.0,32,1.0,0.0,84.21,False,False,"{'wickets': 3, 'runs': 51}",8.1,c Shubman Gill b Russell,"<strong>pulled to deep square leg, and a good catch by Gill running to his right!</strong> Goes for the pull to this short ball on off, with the ball almost rushing on to him. He was nearly off balance too while playing that, and seemed to have got that from the higher side of the bat too. Not a great innings by Bharat, considering he was in early and during the powerplay",
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RCB,1,GJ Maxwell,Glenn Maxwell,10.0,17.0,31,0.0,0.0,58.82,False,False,"{'wickets': 5, 'runs': 63}",11.4, b Varun,"<b> bowled him with a superb delivery! </b> Flicks his fingers over the ball, tosses it up, gets it to drift in and skid through on middle, Maxwell went for an ugly mow but was through with it early, the ball sneaked through to crash into the stumps.",
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RCB,1,AB de Villiers,AB de Villiers,0.0,1.0,4,0.0,0.0,0.00,False,False,"{'wickets': 4, 'runs': 52}",8.4, b Russell,"<strong>bowled him first ball! A crashing yorker has de Villiers for a golden duck!</strong> Very full ball on middle and leg, which is also shaping to come into the batter. de Villiers' front leg is on leg stump, as the ball strikes that to ricochet behind to the stumps. What a blow for the Royal Challengers",
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RCB,1,Sachin Baby,Sachin Baby,7.0,17.0,28,0.0,0.0,41.17,False,False,"{'wickets': 7, 'runs': 66}",13.4,c Rana b Varun,"deceived and gone! He slices this straight to backward point. Baby doesn't pick the wrong'un as he looks to swing into the leg side, the easy catch popped to Nitish Rana.",
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RCB,1,PWH de Silva,Wanindu Hasaranga de Silva,0.0,1.0,2,0.0,0.0,0.00,False,False,"{'wickets': 6, 'runs': 63}",11.5,lbw b Varun,"big shout for lbw, given! Wanindu completely misreads that and plays for the turn away, but this one pitches on middle and skids through to crash into the pad. As an umpire, Nigel Llong couldn't have asked for an easier decision to make.",
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RCB,1,KA Jamieson,Kyle Jamieson,4.0,12.0,17,0.0,0.0,33.33,False,False,"{'wickets': 8, 'runs': 76}",15.3,run out (Varun),"looks like Jamieson is gone! Varun may have got a feather of a finger in trying to stop that hard drive down the ground. Yes, replays confirm that. Jamieson was off the field even before 'OUT' flashed on the screen.",
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RCB,1,HV Patel,Harshal Patel,12.0,10.0,14,2.0,0.0,120.00,False,False,"{'wickets': 9, 'runs': 83}",16.3, b Ferguson,"right into the blockhole, 'you miss, I hit' stuff. Harshal exposed all three stumps in trying to scythe that behind point. It was the slower yorker. Lovely delivery.",
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RCB,1,Mohammed Siraj,Mohammed Siraj,8.0,10.0,18,1.0,0.0,80.00,False,False,"{'wickets': 10, 'runs': 92}",18.6,c Varun b Russell,"this time he gets bat to ball in trying to scoop that but guess what? He's picked out fine leg. Ah, he didn't even have to move an inch.",
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RCB,1,YS Chahal,Yuzvendra Chahal,2.0,6.0,12,0.0,0.0,33.33,False,True,{},,not out,,
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,Shubman Gill,Shubman Gill,48.0,34.0,48,6.0,1.0,141.17,False,False,"{'wickets': 1, 'runs': 82}",9.1,c Mohammed Siraj b Chahal,"he's holed out to long-off. Gill lives by the sword, dies by it. Looking to step out and launch Yuzi down into Sheikh Zayed Road, but doesn't time it well. Ends up slicing this to Siraj.",
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,VR Iyer,Venkatesh Iyer,41.0,27.0,51,7.0,1.0,151.85,False,True,{},,not out,,
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,AD Russell,Andre Russell,0.0,0.0,3,0.0,0.0,-,False,True,{},,not out,,
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,RD Gaikwad,Ruturaj Gaikwad,88.0,58.0,102,9.0,4.0,151.72,False,True,{},,not out,,
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,F du Plessis,Faf du Plessis,0.0,3.0,5,0.0,0.0,0.00,False,False,"{'wickets': 1, 'runs': 1}",0.5,c Milne b Boult,"got him! Faf has a go at this because he has a hint of width, but he ends up slicing it straight to short third man. Boult roar, Mumbai strike early.",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,MM Ali,Moeen Ali,0.0,3.0,5,0.0,0.0,0.00,False,False,"{'wickets': 2, 'runs': 2}",1.3,c Tiwary b Milne,"he has toe-ended this attempted slap straight to cover point! Milne goes short of length, Moeen has width to work with but has no timing. Tiwary takes a good catch diving low to his right. Super Kings rocked early",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,AT Rayudu,Ambati Rayudu,0.0,3.0,2,0.0,0.0,0.00,False,False,"{'wickets': 2, 'runs': 3}",1.6,retired hurt,"<strong>Rayudu is on the floor!</strong> This one was banged in short, he thought it'll comfortably pass over but it nipped back in, kept low and smacked his elbow. <strong>Rayudu is in serious pain</strong>. The left elbow has swollen and the physio is out with his magic spray.",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,SK Raina,Suresh Raina,4.0,6.0,6,1.0,0.0,66.66,False,False,"{'wickets': 3, 'runs': 7}",2.6,c Chahar b Boult,"got him! Raina was never comfortable! This was full and swinging away, Raina backed away anticipating the short ball, threw his bat at that only for it to break into two pieces, the slice lobbed straight to point. Raina wouldn't want to look at this innings, ever. <b> A good chunk of wood came off as Raina swung at that. </b>",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,MS Dhoni,MS Dhoni,3.0,5.0,18,0.0,0.0,60.00,True,False,"{'wickets': 4, 'runs': 24}",5.6,c Boult b Milne,"he's hit this beautifully but has picked out the lone man at deep square! It came to Boult faster than he expected but he manages to hang on. <strong>Dhoni walks off in disbelief!</strong> This was short, Dhoni swiveled nice and early and picked the bones out of this pull.",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,RA Jadeja,Ravindra Jadeja,26.0,33.0,48,1.0,0.0,78.78,False,False,"{'wickets': 5, 'runs': 105}",16.4,c Pollard b Bumrah,"around the stumps. Full ball outside off. Jadeja clears the front leg and tries to hit a big shot over Bumrah's head but he's sliced it since Bumrah had taken the pace off. Pollard at long off gets under it, and pockets a catch with ease. An important 26 from Jadeja given the innings' situation when he walked in",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,DJ Bravo,Dwayne Bravo,23.0,8.0,15,0.0,3.0,287.50,False,False,"{'wickets': 6, 'runs': 144}",19.2,c Pandya b Bumrah,"holes out. But Bravo has played an excellent cameo. Bumrah goes for the length ball that angles in from wide of the crease. Bravo can't make room, looks to loft it over cover, but slices it to the fielder inside the circle",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,CSK,1,SN Thakur,Shardul Thakur,1.0,1.0,4,0.0,0.0,100.00,False,True,{},,not out,,
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,Q de Kock,Quinton de Kock,17.0,12.0,11,3.0,0.0,141.66,False,False,"{'wickets': 1, 'runs': 18}",2.2,lbw b Chahar,"big appeal for lbw, massive appeal infact. Not given by Illingworth but <strong>MSD reviews immediately.</strong> Looks very close, I think he's in trouble. This is bowled full on middle and off, the ball bends back in a touch to beat the inside edge as well as he tries to work it through the leg side. <strong>Ball tracking comes back to show this would've crashed into the stumps.</strong> Chahar knew it straightaway, he didn't even bother turning back until he passed de Kock.",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,Anmolpreet Singh,Anmolpreet Singh,16.0,14.0,24,2.0,1.0,114.28,False,False,"{'wickets': 2, 'runs': 35}",4.6, b Chahar,"<strong>bowled him with a slower ball!</strong> Anmol looks to mow this leg side but is deceived by the knuckleball, early into the stroke and the off-stump goes for a toss. Chahar roars, Chennai Super Kings fan roar.",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,SA Yadav,Suryakumar Yadav,3.0,7.0,17,0.0,0.0,42.85,False,False,"{'wickets': 3, 'runs': 37}",5.4,c du Plessis b Thakur,"<B> no timing and he's gone! </B> Shardul gets into the thick of things, it's that man Faf with a top catch. Looks to loft him down the ground on the up but the ball stops on him and goes off the bottom part of the bat, Faf running back and across from mid-off takes a superb catch.",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,Ishan Kishan,Ishan Kishan,11.0,10.0,20,1.0,0.0,110.00,False,False,"{'wickets': 4, 'runs': 58}",9.2,c Raina b Bravo,"he's picked out cover where Raina makes no mistake! Bravo once again goes full and just outside Kishan's reach, this is a slower one, mind you, so he has to force the pace. Kishan tries to go over the infield but fails to do so and Chennai have a massive wicket.",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,SS Tiwary,Saurabh Tiwary,50.0,40.0,74,5.0,0.0,125.00,False,True,{},,not out,,
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,KA Pollard,Kieron Pollard,15.0,14.0,21,1.0,1.0,107.14,True,False,"{'wickets': 5, 'runs': 87}",13.1,lbw b Hazlewood,"<B>trapped first ball!</b> And Hazlewood gets Pollard with a full ball that skids in while staying low. Full on off, zipping in, hits him low on the back leg with the bat too slow to get down. <B>Pollard reviews</b>, which is of course his right, but this looks plumb. Ball-tracking confirms that's crashing into middle stump. Big wicket, Hazlewood makes a strong return in his second spell.",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,KH Pandya,Krunal Pandya,4.0,5.0,7,0.0,0.0,80.00,False,False,"{'wickets': 6, 'runs': 94}",14.4,run out (Bravo/&dagger;Dhoni),"length ball on middle, and clipped to midwicket. Krunal wants one right away, but there was no run there. Bravo picks up and throws it to Dhoni while Krunal looks to turn and get back. Too slow to do that, Dhoni is standing right on top of the stumps, and the bails have been whipped off in a flash. They've gone upstairs for confirmation but Pandya isn't waiting. He's on his way out!",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,AF Milne,Adam Milne,15.0,15.0,29,0.0,1.0,100.00,False,False,"{'wickets': 7, 'runs': 134}",19.2,c sub (K Gowtham) b Bravo,"<B>boundary rider at deep midwicket takes a simple one.</b> Fullish, outside off and angling in. Milne swings the bat and it's got a decent connection. But Gowtham is a tall man on the boundary line, and pockets that comfortably",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,RD Chahar,Rahul Chahar,0.0,1.0,3,0.0,0.0,0.00,False,False,"{'wickets': 8, 'runs': 135}",19.4,c Raina b Bravo,"slower ball, full outside off stump. Chahar goes deep before bringing out the slog sweep. Struck well, but straight to the safe Raina at short midwicket!",
2021.0,1254104,CSK v MI,CSK,MI,Dubai International Cricket Stadium,Dubai,United Arab Emirates,MI,2,JJ Bumrah,Jasprit Bumrah,1.0,2.0,2,0.0,0.0,50.00,False,True,{},,not out,,
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,Prabhsimran Singh,Prabhsimran Singh,12.0,16.0,18,0.0,1.0,75.00,False,False,"{'wickets': 1, 'runs': 17}",3.3,c Smith b Rabada,"<b>jogs to the left and holds on at mid-off.</b> Smith. Full and just outside off stump. Clears the front and looks to drill that wide of the fielder. It ends up a friendly slice and Smith takes it easily, about chest height, with palms facing each other like he's an evil character casting a spell",
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,MA Agarwal,Mayank Agarwal,99.0,58.0,98,8.0,4.0,170.68,True,True,{},,not out,,
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,CH Gayle,Chris Gayle,13.0,9.0,11,1.0,1.0,144.44,False,False,"{'wickets': 2, 'runs': 35}",5.2, b Rabada,"<b>stumps flying!</b>This is a 144kph full toss, dipping away from middle stump. Gayle is startled by that and hurriedly pushes at this. In panic, almost. Completely misses that and off stump goes cartwheeling as he hits the top of it. Probably an attempted yorker gone wrong, but full and fast has done it",
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,DJ Malan,Dawid Malan,26.0,26.0,37,1.0,1.0,100.00,False,False,"{'wickets': 3, 'runs': 87}",13.1, b Patel,"<b>knocks leg stump.</b> Lovely bowling. Slows it right down, lands it a length on middle and leg. Turns it in marginally and draws an early hoick from Malan. Completes his stroke and there's a delay before the ball hits the leg stump",
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,DJ Hooda,Deepak Hooda,1.0,1.0,3,0.0,0.0,100.00,False,False,"{'wickets': 4, 'runs': 88}",13.3,run out (Hetmyer/Patel),"<b>mix-up and we're going upstairs to see who is out.</b> Looks like a run-out at both ends to me at first. It's a length ball at off stump, Agarwal drives to extra cover's right and takes off. Hooda doesn't want the run. Hetmyer lunges to his right and quickly flicks it back in at the non-striker's end. Hooda and Agarwal are both headed for that end when Axar receives the throw and takes the bails off. The batsmen hadn't crossed on the pitch, because Hooda was always running backwards. And he is short of the crease when Axar completes the run-out. So he's the one who will be dismissed. Mayank arrives in frame later. He's safe. Axar also throws it to the other end, to Pant, for good measure. Hooda would've survived if he had looked to sacrifice his wicket, ironically",
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,M Shahrukh Khan,M Shahrukh Khan,4.0,5.0,19,0.0,0.0,80.00,False,False,"{'wickets': 5, 'runs': 129}",17.2,c Hetmyer b Avesh Khan,"<b>taken at extra cover</b> by Hetmyer pedaling backwards. It's overpitched but it's fast. Shahrukh wants to hit this straight but is not in position at all, still into his shuffle, as he attempts it. Sliced and not far past the circle",
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,CJ Jordan,Chris Jordan,2.0,3.0,8,0.0,0.0,66.66,False,False,"{'wickets': 6, 'runs': 143}",18.6,c Lalit Yadav b Rabada,"short and tucked him up at leg stump. He can't get a swing away on the pull, ends up stabbing at it and gets a top edge that floats out to deep square",
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,PBKS,1,Harpreet Brar,Harpreet Brar,4.0,2.0,6,1.0,0.0,200.00,False,True,{},,not out,,
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,PP Shaw,Prithvi Shaw,39.0,22.0,25,3.0,3.0,177.27,False,False,"{'wickets': 1, 'runs': 63}",6.1, b Harpreet Brar,"<b>the magician is back and doing his thing!</b> What a delivery. Length ball, drifting in at middle stump, drawing him into the drive and turning it past him to hit the top of off stump. What a life this is - Kohli, Maxwell, AB, Shaw his first four IPL wickets",
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,S Dhawan,Shikhar Dhawan,69.0,47.0,83,6.0,2.0,146.80,False,True,{},,not out,,
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,SPD Smith,Steven Smith,24.0,22.0,30,1.0,0.0,109.09,False,False,"{'wickets': 2, 'runs': 111}",12.6,c Malan b Meredith,<b>chipped straight to deep square.</b> Smith's made a habit of playing surprising shots in the IPL when they aren't required. This is one of them. Length and into off stump. Walks into the off side and wants to whip this behind square on the leg. That sticks slightly in the pitch and he ends up getting too far under it. Lofted right up and Malan takes an easy one,
2021.0,1254086,PBKS v DC,PBKS,DC,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,DC,2,RR Pant,Rishabh Pant,14.0,11.0,18,1.0,1.0,127.27,True,False,"{'wickets': 3, 'runs': 147}",16.3,c Agarwal b Jordan,"<b>bat flies into the leg side, ball into the off side.</b> Pant headed to the dugout. It's a length ball at the stumps, he wants to muscle this over the leg side and loses his shape. Loses his bat too. It floats up for Agarwal at extra cover, an easy slice to catch",
